"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","1998-09-15","61","72","47"
"KG000038353","BISHKEK, KG","1998-09-24","72","87",
"KG000038353","BISHKEK, KG","1998-09-25","75",,"54"
"KG000038353","BISHKEK, KG","1998-09-26","74",,"53"
"KG000038353","BISHKEK, KG","1998-09-27","65","73","56"
"KG000038353","BISHKEK, KG","1998-09-28","59","69","34"
"KG000038353","BISHKEK, KG","1998-09-29","54","67",
"KG000038353","BISHKEK, KG","1998-09-30","60","74","46"
"KG000038353","BISHKEK, KG","1998-10-01","65","81","46"
"KG000038353","BISHKEK, KG","1998-10-02","68","83","49"
"KG000038353","BISHKEK, KG","1998-10-03","70","83","53"
"KG000038353","BISHKEK, KG","1998-10-04","70","84",
"KG000038353","BISHKEK, KG","1998-10-05","64","75",
"KG000038353","BISHKEK, KG","1998-10-06","54","64",
"KG000038353","BISHKEK, KG","1998-10-07","59","72","44"
"KG000038353","BISHKEK, KG","1998-10-08","63","75","48"
"KG000038353","BISHKEK, KG","1998-10-09","38",,
"KG000038353","BISHKEK, KG","1998-12-01","12","23","2"
"KG000038353","BISHKEK, KG","1998-12-02","35","40",
"KG000038353","BISHKEK, KG","1998-12-03","32",,
"KG000038353","BISHKEK, KG","1998-12-04","28","33",
"KG000038353","BISHKEK, KG","1998-12-05","23","30",
"KG000038353","BISHKEK, KG","1998-12-06","29","38","18"
"KG000038353","BISHKEK, KG","1998-12-07","34","46","26"
"KG000038353","BISHKEK, KG","1998-12-08","33",,"24"
"KG000038353","BISHKEK, KG","1998-12-09","37","57","26"
"KG000038353","BISHKEK, KG","1998-12-10","42","56","28"
"KG000038353","BISHKEK, KG","1998-12-11","39","58",
"KG000038353","BISHKEK, KG","1998-12-12","41","53",
"KG000038353","BISHKEK, KG","1998-12-13","43","60","32"
"KG000038353","BISHKEK, KG","1998-12-14","46","62","36"
"KG000038353","BISHKEK, KG","1998-12-15","38",,
"KG000038353","BISHKEK, KG","1998-12-16","32","41","29"
"KG000038353","BISHKEK, KG","1998-12-17","37","45","29"
"KG000038353","BISHKEK, KG","1998-12-18","45","56","30"
"KG000038353","BISHKEK, KG","1998-12-19","37","40","36"
"KG000038353","BISHKEK, KG","1998-12-20","32",,
"KG000038353","BISHKEK, KG","1998-12-21","24","32",
"KG000038353","BISHKEK, KG","1998-12-22","40","53","24"
"KG000038353","BISHKEK, KG","1998-12-23","38","45",
"KG000038353","BISHKEK, KG","1998-12-24","42","55","28"
"KG000038353","BISHKEK, KG","1998-12-25","34","44",
"KG000038353","BISHKEK, KG","1998-12-26","18","22",
"KG000038353","BISHKEK, KG","1998-12-27","28","37","11"
"KG000038353","BISHKEK, KG","1998-12-28","36",,
"KG000038353","BISHKEK, KG","1998-12-29","33","42","24"
"KG000038353","BISHKEK, KG","1998-12-30","29",,
"KG000038353","BISHKEK, KG","1998-12-31","42","50","21"
"KG000038353","BISHKEK, KG","1999-01-01","39","48",
"KG000038353","BISHKEK, KG","1999-01-02","24",,
"KG000038353","BISHKEK, KG","1999-01-03","15","26","5"
"KG000038353","BISHKEK, KG","1999-01-04","6","17",
"KG000038353","BISHKEK, KG","1999-01-05","9","22","-5"
"KG000038353","BISHKEK, KG","1999-01-06","13","29","1"
"KG000038353","BISHKEK, KG","1999-01-07","24",,
"KG000038353","BISHKEK, KG","1999-01-08","33","49","14"
"KG000038353","BISHKEK, KG","1999-01-09","32","53",
"KG000038353","BISHKEK, KG","1999-01-11","40","51","30"
"KG000038353","BISHKEK, KG","1999-01-12","40","50","31"
"KG000038353","BISHKEK, KG","1999-01-13","32","36",
"KG000038353","BISHKEK, KG","1999-01-14","29","35",
"KG000038353","BISHKEK, KG","1999-01-15","21","31","14"
"KG000038353","BISHKEK, KG","1999-01-16","22","30","15"
"KG000038353","BISHKEK, KG","1999-01-17","19","31",
"KG000038353","BISHKEK, KG","1999-01-18","23","36","14"
"KG000038353","BISHKEK, KG","1999-01-19","33","54",
"KG000038353","BISHKEK, KG","1999-01-20","38",,"26"
"KG000038353","BISHKEK, KG","1999-01-21","35","37","29"
"KG000038353","BISHKEK, KG","1999-01-22","33","38",
"KG000038353","BISHKEK, KG","1999-01-25","27","41",
"KG000038353","BISHKEK, KG","1999-01-26","34","44","25"
"KG000038353","BISHKEK, KG","1999-01-27","31","35","22"
"KG000038353","BISHKEK, KG","1999-01-28","28","33",
"KG000038353","BISHKEK, KG","1999-01-29","23",,"21"
"KG000038353","BISHKEK, KG","1999-01-30","20","25","16"
"KG000038353","BISHKEK, KG","1999-01-31","19","22","16"
"KG000038353","BISHKEK, KG","1999-02-01","24","43",
"KG000038353","BISHKEK, KG","1999-02-02","35","48",
"KG000038353","BISHKEK, KG","1999-02-03","34","48","24"
"KG000038353","BISHKEK, KG","1999-02-04","42","51","33"
"KG000038353","BISHKEK, KG","1999-02-05","32",,
"KG000038353","BISHKEK, KG","1999-02-06","28","30","26"
"KG000038353","BISHKEK, KG","1999-02-07","28","33",
"KG000038353","BISHKEK, KG","1999-02-08","33","44","22"
"KG000038353","BISHKEK, KG","1999-02-09","38","59","27"
"KG000038353","BISHKEK, KG","1999-02-10","43","54","35"
"KG000038353","BISHKEK, KG","1999-02-11","43","60","34"
"KG000038353","BISHKEK, KG","1999-02-12","33","36",
"KG000038353","BISHKEK, KG","1999-02-13","39","53","27"
"KG000038353","BISHKEK, KG","1999-02-14","34","45",
"KG000038353","BISHKEK, KG","1999-02-15","32","43","23"
"KG000038353","BISHKEK, KG","1999-02-16","33","41",
"KG000038353","BISHKEK, KG","1999-02-17","35","42","27"
"KG000038353","BISHKEK, KG","1999-02-18","43","59",
"KG000038353","BISHKEK, KG","1999-02-19","46","58","33"
"KG000038353","BISHKEK, KG","1999-02-20","51","65",
"KG000038353","BISHKEK, KG","1999-02-21","50","68","36"
"KG000038353","BISHKEK, KG","1999-02-22","42","48",
"KG000038353","BISHKEK, KG","1999-02-23","40","48",
"KG000038353","BISHKEK, KG","1999-02-24","40",,"32"
"KG000038353","BISHKEK, KG","1999-02-25","41","50",
"KG000038353","BISHKEK, KG","1999-02-26","44","56","31"
"KG000038353","BISHKEK, KG","1999-02-27","41","53","28"
"KG000038353","BISHKEK, KG","1999-02-28","47","64","33"
"KG000038353","BISHKEK, KG","1999-03-01","44","55","30"
"KG000038353","BISHKEK, KG","1999-03-02","38",,"32"
"KG000038353","BISHKEK, KG","1999-03-03","38","42","35"
"KG000038353","BISHKEK, KG","1999-03-04","38","45","33"
"KG000038353","BISHKEK, KG","1999-03-05","36","37",
"KG000038353","BISHKEK, KG","1999-03-06","34","43",
"KG000038353","BISHKEK, KG","1999-03-07","35","45","25"
"KG000038353","BISHKEK, KG","1999-03-08","37","47",
"KG000038353","BISHKEK, KG","1999-03-09","43","56","32"
"KG000038353","BISHKEK, KG","1999-03-10","37","54",
"KG000038353","BISHKEK, KG","1999-03-11","28","31","24"
"KG000038353","BISHKEK, KG","1999-03-12","31","39","24"
"KG000038353","BISHKEK, KG","1999-03-13","39","49","27"
"KG000038353","BISHKEK, KG","1999-03-14","29",,
"KG000038353","BISHKEK, KG","1999-03-15","22",,
"KG000038353","BISHKEK, KG","1999-03-16","18","21","14"
"KG000038353","BISHKEK, KG","1999-03-17","20","26","15"
"KG000038353","BISHKEK, KG","1999-03-18","24","30","18"
"KG000038353","BISHKEK, KG","1999-03-19","31","44",
"KG000038353","BISHKEK, KG","1999-03-20","34","43","28"
"KG000038353","BISHKEK, KG","1999-03-21","40","54","29"
"KG000038353","BISHKEK, KG","1999-03-22","46","61",
"KG000038353","BISHKEK, KG","1999-03-23","24","28","20"
"KG000038353","BISHKEK, KG","1999-03-24","30","36",
"KG000038353","BISHKEK, KG","1999-03-25","41","50","29"
"KG000038353","BISHKEK, KG","1999-03-26","48","61","34"
"KG000038353","BISHKEK, KG","1999-03-27","45","59",
"KG000038353","BISHKEK, KG","1999-03-28","51","61","40"
"KG000038353","BISHKEK, KG","1999-03-29","42","48",
"KG000038353","BISHKEK, KG","1999-03-30","42","50","31"
"KG000038353","BISHKEK, KG","1999-03-31","45","56","27"
"KG000038353","BISHKEK, KG","1999-04-01","45","53",
"KG000038353","BISHKEK, KG","1999-04-02","47","62","31"
"KG000038353","BISHKEK, KG","1999-04-03","62","77","36"
"KG000038353","BISHKEK, KG","1999-04-04","61","76","47"
"KG000038353","BISHKEK, KG","1999-04-05","55","64","49"
"KG000038353","BISHKEK, KG","1999-04-06","55","65","48"
"KG000038353","BISHKEK, KG","1999-04-07","34",,
"KG000038353","BISHKEK, KG","1999-04-08","33",,"30"
"KG000038353","BISHKEK, KG","1999-04-09","45","58","31"
"KG000038353","BISHKEK, KG","1999-04-10","52","60","40"
"KG000038353","BISHKEK, KG","1999-04-11","50","56",
"KG000038353","BISHKEK, KG","1999-04-12","54","61","47"
"KG000038353","BISHKEK, KG","1999-04-13","62","68",
"KG000038353","BISHKEK, KG","1999-04-14","56","65","48"
"KG000038353","BISHKEK, KG","1999-04-15","59","70","46"
"KG000038353","BISHKEK, KG","1999-04-16","58","76",
"KG000038353","BISHKEK, KG","1999-04-17","63","76",
"KG000038353","BISHKEK, KG","1999-04-18","63","74","53"
"KG000038353","BISHKEK, KG","1999-04-19","51",,
"KG000038353","BISHKEK, KG","1999-04-20","55","65",
"KG000038353","BISHKEK, KG","1999-04-21","49",,
"KG000038353","BISHKEK, KG","1999-04-22","29","30","28"
"KG000038353","BISHKEK, KG","1999-04-23","31","36","27"
"KG000038353","BISHKEK, KG","1999-04-24","41","54","27"
"KG000038353","BISHKEK, KG","1999-04-25","53","63","32"
"KG000038353","BISHKEK, KG","1999-04-26","55","68","37"
"KG000038353","BISHKEK, KG","1999-04-27","60","70","42"
"KG000038353","BISHKEK, KG","1999-04-28","66",,"49"
"KG000038353","BISHKEK, KG","1999-04-29","61","70",
"KG000038353","BISHKEK, KG","1999-04-30","53","65",
"KG000038353","BISHKEK, KG","1999-05-01","58","72",
"KG000038353","BISHKEK, KG","1999-05-02","69","76","46"
"KG000038353","BISHKEK, KG","1999-05-03","65","74",
"KG000038353","BISHKEK, KG","1999-05-04","69","85",
"KG000038353","BISHKEK, KG","1999-05-05","66","79",
"KG000038353","BISHKEK, KG","1999-05-06","63","80",
"KG000038353","BISHKEK, KG","1999-05-07","68","80","53"
"KG000038353","BISHKEK, KG","1999-05-08","72","84",
"KG000038353","BISHKEK, KG","1999-05-09","68",,"60"
"KG000038353","BISHKEK, KG","1999-05-10","60","70",
"KG000038353","BISHKEK, KG","1999-05-11","57","71",
"KG000038353","BISHKEK, KG","1999-05-12","52","57",
"KG000038353","BISHKEK, KG","1999-05-13","58","68","49"
"KG000038353","BISHKEK, KG","1999-05-14","65","72","45"
"KG000038353","BISHKEK, KG","1999-05-15","70","78","53"
"KG000038353","BISHKEK, KG","1999-05-16","56","62",
"KG000038353","BISHKEK, KG","1999-05-17","65","74","51"
"KG000038353","BISHKEK, KG","1999-05-18","64","79","52"
"KG000038353","BISHKEK, KG","1999-05-19","68","82",
"KG000038353","BISHKEK, KG","1999-05-20","75","88","62"
"KG000038353","BISHKEK, KG","1999-05-21","78","92",
"KG000038353","BISHKEK, KG","1999-05-22","74","91",
"KG000038353","BISHKEK, KG","1999-05-23","52","73","50"
"KG000038353","BISHKEK, KG","1999-05-25","59","70","50"
"KG000038353","BISHKEK, KG","1999-05-26","56","64","48"
"KG000038353","BISHKEK, KG","1999-05-27","58","70",
"KG000038353","BISHKEK, KG","1999-05-28","65","75","48"
"KG000038353","BISHKEK, KG","1999-05-29","66","80","48"
"KG000038353","BISHKEK, KG","1999-05-30","68","82",
"KG000038353","BISHKEK, KG","1999-05-31","70","83",
"KG000038353","BISHKEK, KG","1999-06-01","58","72",
"KG000038353","BISHKEK, KG","1999-06-02","67","76","52"
"KG000038353","BISHKEK, KG","1999-06-03","69","81",
"KG000038353","BISHKEK, KG","1999-06-04","69","82","60"
"KG000038353","BISHKEK, KG","1999-06-05","73","85","54"
"KG000038353","BISHKEK, KG","1999-06-06","78","89","63"
"KG000038353","BISHKEK, KG","1999-06-07","78","92","63"
"KG000038353","BISHKEK, KG","1999-06-08","76",,
"KG000038353","BISHKEK, KG","1999-06-09","72","81","62"
"KG000038353","BISHKEK, KG","1999-06-10","69","80","64"
"KG000038353","BISHKEK, KG","1999-06-11","68","79",
"KG000038353","BISHKEK, KG","1999-06-12","59","69",
"KG000038353","BISHKEK, KG","1999-06-13","57","67","49"
"KG000038353","BISHKEK, KG","1999-06-14","70","84","46"
"KG000038353","BISHKEK, KG","1999-06-15","72","89","59"
"KG000038353","BISHKEK, KG","1999-06-16","60","76","56"
"KG000038353","BISHKEK, KG","1999-06-17","53","83",
"KG000038353","BISHKEK, KG","1999-06-18","63","77","42"
"KG000038353","BISHKEK, KG","1999-06-19","71","85",
"KG000038353","BISHKEK, KG","1999-06-20","74","87","59"
"KG000038353","BISHKEK, KG","1999-06-21","76","89","61"
"KG000038353","BISHKEK, KG","1999-06-22","74","86","61"
"KG000038353","BISHKEK, KG","1999-06-23","70","79",
"KG000038353","BISHKEK, KG","1999-06-24","60",,"54"
"KG000038353","BISHKEK, KG","1999-06-25","71","83","53"
"KG000038353","BISHKEK, KG","1999-06-26","78","89","63"
"KG000038353","BISHKEK, KG","1999-06-27","78","91","66"
"KG000038353","BISHKEK, KG","1999-06-29","76","86","60"
"KG000038353","BISHKEK, KG","1999-06-30","75","89","64"
"KG000038353","BISHKEK, KG","1999-07-01","70","85",
"KG000038353","BISHKEK, KG","1999-07-02","72","84","61"
"KG000038353","BISHKEK, KG","1999-07-03","76","86","63"
"KG000038353","BISHKEK, KG","1999-07-04","75","89",
"KG000038353","BISHKEK, KG","1999-07-05","77","89","63"
"KG000038353","BISHKEK, KG","1999-07-06","71","85",
"KG000038353","BISHKEK, KG","1999-07-07","75","85","62"
"KG000038353","BISHKEK, KG","1999-07-08","74","82",
"KG000038353","BISHKEK, KG","1999-07-09","73","86","60"
"KG000038353","BISHKEK, KG","1999-07-10","71","82","62"
"KG000038353","BISHKEK, KG","1999-07-11","73","84","62"
"KG000038353","BISHKEK, KG","1999-07-12","73","81","56"
"KG000038353","BISHKEK, KG","1999-07-13","71","90",
"KG000038353","BISHKEK, KG","1999-07-14","69","75","58"
"KG000038353","BISHKEK, KG","1999-07-15","74","87","60"
"KG000038353","BISHKEK, KG","1999-07-16","74","87",
"KG000038353","BISHKEK, KG","1999-07-17","77","90","67"
"KG000038353","BISHKEK, KG","1999-07-18","77","86","68"
"KG000038353","BISHKEK, KG","1999-07-19","75","85","66"
"KG000038353","BISHKEK, KG","1999-07-20","75","89",
"KG000038353","BISHKEK, KG","1999-07-21","68","80","57"
"KG000038353","BISHKEK, KG","1999-07-22","70","80","57"
"KG000038353","BISHKEK, KG","1999-07-23","74","85","58"
"KG000038353","BISHKEK, KG","1999-07-24","71","83",
"KG000038353","BISHKEK, KG","1999-07-25","75","88","53"
"KG000038353","BISHKEK, KG","1999-07-26","70","83","62"
"KG000038353","BISHKEK, KG","1999-07-27","79","88","59"
"KG000038353","BISHKEK, KG","1999-07-28","75","89",
"KG000038353","BISHKEK, KG","1999-07-29","76","87","63"
"KG000038353","BISHKEK, KG","1999-07-30","76","84","63"
"KG000038353","BISHKEK, KG","1999-07-31","75","87","67"
"KG000038353","BISHKEK, KG","1999-08-01","77","90",
"KG000038353","BISHKEK, KG","1999-08-02","82","95","68"
"KG000038353","BISHKEK, KG","1999-08-03","80","92",
"KG000038353","BISHKEK, KG","1999-08-04","82","96","68"
"KG000038353","BISHKEK, KG","1999-08-05","85","97","71"
"KG000038353","BISHKEK, KG","1999-08-06","83","95","71"
"KG000038353","BISHKEK, KG","1999-08-07","76","87",
"KG000038353","BISHKEK, KG","1999-08-08","75","90","61"
"KG000038353","BISHKEK, KG","1999-08-09","80","96",
"KG000038353","BISHKEK, KG","1999-08-10","77","87","67"
"KG000038353","BISHKEK, KG","1999-08-11","78","88",
"KG000038353","BISHKEK, KG","1999-08-12","67","80",
"KG000038353","BISHKEK, KG","1999-08-13","58","70",
"KG000038353","BISHKEK, KG","1999-08-14","64","74",
"KG000038353","BISHKEK, KG","1999-08-15","67","81","48"
"KG000038353","BISHKEK, KG","1999-08-16","72","88","51"
"KG000038353","BISHKEK, KG","1999-08-17","79","90",
"KG000038353","BISHKEK, KG","1999-08-18","81","93","63"
"KG000038353","BISHKEK, KG","1999-08-19","82","96","64"
"KG000038353","BISHKEK, KG","1999-08-20","82","97","64"
"KG000038353","BISHKEK, KG","1999-08-21","80","93",
"KG000038353","BISHKEK, KG","1999-08-22","77","92","62"
"KG000038353","BISHKEK, KG","1999-08-23","80","94","61"
"KG000038353","BISHKEK, KG","1999-08-24","80","92",
"KG000038353","BISHKEK, KG","1999-08-25","83","94","68"
"KG000038353","BISHKEK, KG","1999-08-26","85","103",
"KG000038353","BISHKEK, KG","1999-08-27","86","96","76"
"KG000038353","BISHKEK, KG","1999-08-28","82","94",
"KG000038353","BISHKEK, KG","1999-08-29","79","95","65"
"KG000038353","BISHKEK, KG","1999-08-30","73","82",
"KG000038353","BISHKEK, KG","1999-08-31","73","84","59"
"KG000038353","BISHKEK, KG","1999-09-01","71","83","62"
"KG000038353","BISHKEK, KG","1999-09-02","72","82","60"
"KG000038353","BISHKEK, KG","1999-09-03","70","81","61"
"KG000038353","BISHKEK, KG","1999-09-04","72","83","56"
"KG000038353","BISHKEK, KG","1999-09-05","51",,
"KG000038353","BISHKEK, KG","1999-09-06","58",,"47"
"KG000038353","BISHKEK, KG","1999-09-07","62","75",
"KG000038353","BISHKEK, KG","1999-09-08","60","72",
"KG000038353","BISHKEK, KG","1999-09-09","61","74",
"KG000038353","BISHKEK, KG","1999-09-10","65","79",
"KG000038353","BISHKEK, KG","1999-09-11","70","83","51"
"KG000038353","BISHKEK, KG","1999-09-12","73","85",
"KG000038353","BISHKEK, KG","1999-09-13","70","86","59"
"KG000038353","BISHKEK, KG","1999-09-14","73","86","58"
"KG000038353","BISHKEK, KG","1999-09-15","74","87","60"
"KG000038353","BISHKEK, KG","1999-09-16","74","89","56"
"KG000038353","BISHKEK, KG","1999-09-17","72","86",
"KG000038353","BISHKEK, KG","1999-09-18","76","88","60"
"KG000038353","BISHKEK, KG","1999-09-19","72","85","59"
"KG000038353","BISHKEK, KG","1999-09-20","61","77","32"
"KG000038353","BISHKEK, KG","1999-09-21","65","79","52"
"KG000038353","BISHKEK, KG","1999-09-22","65","78","54"
"KG000038353","BISHKEK, KG","1999-09-23","69","87",
"KG000038353","BISHKEK, KG","1999-09-24","51","56",
"KG000038353","BISHKEK, KG","1999-09-25","53","62","44"
"KG000038353","BISHKEK, KG","1999-09-26","54","63",
"KG000038353","BISHKEK, KG","1999-09-27","56","66","43"
"KG000038353","BISHKEK, KG","1999-09-28","62","73","50"
"KG000038353","BISHKEK, KG","1999-09-29","61","74",
"KG000038353","BISHKEK, KG","1999-09-30","54","63","48"
"KG000038353","BISHKEK, KG","1999-10-01","53","62",
"KG000038353","BISHKEK, KG","1999-10-02","56","70",
"KG000038353","BISHKEK, KG","1999-10-03","60","72",
"KG000038353","BISHKEK, KG","1999-10-04","61","75","33"
"KG000038353","BISHKEK, KG","1999-10-05","63","75",
"KG000038353","BISHKEK, KG","1999-10-06","59","72","50"
"KG000038353","BISHKEK, KG","1999-10-07","51",,
"KG000038353","BISHKEK, KG","1999-10-08","53","64","41"
"KG000038353","BISHKEK, KG","1999-10-09","54","66","41"
"KG000038353","BISHKEK, KG","1999-10-10","56","69","44"
"KG000038353","BISHKEK, KG","1999-10-11","58","70","43"
"KG000038353","BISHKEK, KG","1999-10-12","53","69","41"
"KG000038353","BISHKEK, KG","1999-10-13","55","71","38"
"KG000038353","BISHKEK, KG","1999-10-14","61","79","37"
"KG000038353","BISHKEK, KG","1999-10-15","56","69",
"KG000038353","BISHKEK, KG","1999-10-16","57",,
"KG000038353","BISHKEK, KG","1999-10-17","62","78","50"
"KG000038353","BISHKEK, KG","1999-10-18","60","77",
"KG000038353","BISHKEK, KG","1999-10-19","65","80","48"
"KG000038353","BISHKEK, KG","1999-10-20","59","73","46"
"KG000038353","BISHKEK, KG","1999-10-21","47","51",
"KG000038353","BISHKEK, KG","1999-10-22","50","57","43"
"KG000038353","BISHKEK, KG","1999-10-23","47","54",
"KG000038353","BISHKEK, KG","1999-10-24","54","67","40"
"KG000038353","BISHKEK, KG","1999-10-25","65","78",
"KG000038353","BISHKEK, KG","1999-10-26","53","69",
"KG000038353","BISHKEK, KG","1999-10-27","44","45","41"
"KG000038353","BISHKEK, KG","1999-10-28","42","50",
"KG000038353","BISHKEK, KG","1999-10-29","47","65","34"
"KG000038353","BISHKEK, KG","1999-10-30","55","76","37"
"KG000038353","BISHKEK, KG","1999-10-31","48","60",
"KG000038353","BISHKEK, KG","1999-11-01","54","74",
"KG000038353","BISHKEK, KG","1999-11-02","49","59",
"KG000038353","BISHKEK, KG","1999-11-03","38","42",
"KG000038353","BISHKEK, KG","1999-11-04","40","49","29"
"KG000038353","BISHKEK, KG","1999-11-05","41","50","31"
"KG000038353","BISHKEK, KG","1999-11-06","42","52",
"KG000038353","BISHKEK, KG","1999-11-07","43","56","36"
"KG000038353","BISHKEK, KG","1999-11-08","43","54","31"
"KG000038353","BISHKEK, KG","1999-11-09","48","60",
"KG000038353","BISHKEK, KG","1999-11-10","41","47",
"KG000038353","BISHKEK, KG","1999-11-11","26",,"24"
"KG000038353","BISHKEK, KG","1999-11-12","29",,"22"
"KG000038353","BISHKEK, KG","1999-11-13","32","44","22"
"KG000038353","BISHKEK, KG","1999-11-14","27","40",
"KG000038353","BISHKEK, KG","1999-11-15","36","51","22"
"KG000038353","BISHKEK, KG","1999-11-16","45","60","27"
"KG000038353","BISHKEK, KG","1999-11-17","49","62","39"
"KG000038353","BISHKEK, KG","1999-11-18","37",,
"KG000038353","BISHKEK, KG","1999-11-19","42","50","31"
"KG000038353","BISHKEK, KG","1999-11-20","46","51","40"
"KG000038353","BISHKEK, KG","1999-11-21","32","49",
"KG000038353","BISHKEK, KG","1999-11-22","24","29",
"KG000038353","BISHKEK, KG","1999-11-23","24","30","19"
"KG000038353","BISHKEK, KG","1999-11-24","28",,"21"
"KG000038353","BISHKEK, KG","1999-11-25","32","45","24"
"KG000038353","BISHKEK, KG","1999-11-26","36","45","26"
"KG000038353","BISHKEK, KG","1999-11-27","49","61","33"
"KG000038353","BISHKEK, KG","1999-11-28","44","53","36"
"KG000038353","BISHKEK, KG","1999-11-29","38","46",
"KG000038353","BISHKEK, KG","1999-11-30","31","35",
"KG000038353","BISHKEK, KG","1999-12-01","24",,
"KG000038353","BISHKEK, KG","1999-12-02","24","35",
"KG000038353","BISHKEK, KG","1999-12-03","26","42","15"
"KG000038353","BISHKEK, KG","1999-12-04","28","39","17"
"KG000038353","BISHKEK, KG","1999-12-05","37","53","22"
"KG000038353","BISHKEK, KG","1999-12-06","36","51","28"
"KG000038353","BISHKEK, KG","1999-12-07","36","49",
"KG000038353","BISHKEK, KG","1999-12-08","40","54","26"
"KG000038353","BISHKEK, KG","1999-12-09","35",,
"KG000038353","BISHKEK, KG","1999-12-10","39","46","26"
"KG000038353","BISHKEK, KG","1999-12-11","33",,
"KG000038353","BISHKEK, KG","1999-12-12","25","32",
"KG000038353","BISHKEK, KG","1999-12-13","25","36","17"
"KG000038353","BISHKEK, KG","1999-12-14","23",,"16"
"KG000038353","BISHKEK, KG","1999-12-15","37","46","18"
"KG000038353","BISHKEK, KG","1999-12-16","47","61","31"
"KG000038353","BISHKEK, KG","1999-12-17","42",,"33"
"KG000038353","BISHKEK, KG","1999-12-18","38","49","31"
"KG000038353","BISHKEK, KG","1999-12-19","38","42","32"
"KG000038353","BISHKEK, KG","1999-12-20","35","49",
"KG000038353","BISHKEK, KG","1999-12-21","40","54","31"
"KG000038353","BISHKEK, KG","1999-12-22","40","54","29"
"KG000038353","BISHKEK, KG","1999-12-23","47",,"31"
"KG000038353","BISHKEK, KG","1999-12-24","36","45",
"KG000038353","BISHKEK, KG","1999-12-25","20","23",
"KG000038353","BISHKEK, KG","1999-12-26","17","30",
"KG000038353","BISHKEK, KG","1999-12-27","30","42",
"KG000038353","BISHKEK, KG","1999-12-28","39","54","17"
"KG000038353","BISHKEK, KG","1999-12-29","41","51","36"
"KG000038353","BISHKEK, KG","1999-12-30","40","45",
"KG000038353","BISHKEK, KG","1999-12-31","44","51","35"
"KG000038353","BISHKEK, KG","2000-01-01","45","54",
"KG000038353","BISHKEK, KG","2000-01-02","38","43",
"KG000038353","BISHKEK, KG","2000-01-03","31","33",
"KG000038353","BISHKEK, KG","2000-01-04","31",,"28"
"KG000038353","BISHKEK, KG","2000-01-05","38","45","27"
"KG000038353","BISHKEK, KG","2000-01-06","45","57",
"KG000038353","BISHKEK, KG","2000-01-07","44","52","38"
"KG000038353","BISHKEK, KG","2000-01-08","31","40",
"KG000038353","BISHKEK, KG","2000-01-09","17","24",
"KG000038353","BISHKEK, KG","2000-01-10","15","28","7"
"KG000038353","BISHKEK, KG","2000-01-11","19","33","10"
"KG000038353","BISHKEK, KG","2000-01-12","16","28","10"
"KG000038353","BISHKEK, KG","2000-01-13","15","26",
"KG000038353","BISHKEK, KG","2000-01-14","16","26","8"
"KG000038353","BISHKEK, KG","2000-01-15","17","30",
"KG000038353","BISHKEK, KG","2000-01-16","18","29","10"
"KG000038353","BISHKEK, KG","2000-01-17","27","37",
"KG000038353","BISHKEK, KG","2000-01-18","34",,"26"
"KG000038353","BISHKEK, KG","2000-01-19","34","42","27"
"KG000038353","BISHKEK, KG","2000-01-20","38","50","22"
"KG000038353","BISHKEK, KG","2000-01-21","41","51",
"KG000038353","BISHKEK, KG","2000-01-22","42","58","27"
"KG000038353","BISHKEK, KG","2000-01-23","38","47","33"
"KG000038353","BISHKEK, KG","2000-01-24","36","40",
"KG000038353","BISHKEK, KG","2000-01-25","31","32",
"KG000038353","BISHKEK, KG","2000-01-26","25","29","21"
"KG000038353","BISHKEK, KG","2000-01-27","25","29","21"
"KG000038353","BISHKEK, KG","2000-01-28","42","55","22"
"KG000038353","BISHKEK, KG","2000-01-29","45","57","35"
"KG000038353","BISHKEK, KG","2000-01-30","39","48",
"KG000038353","BISHKEK, KG","2000-01-31","27",,
"KG000038353","BISHKEK, KG","2000-02-01","24",,
"KG000038353","BISHKEK, KG","2000-02-02","28","44","13"
"KG000038353","BISHKEK, KG","2000-02-03","34","45","25"
"KG000038353","BISHKEK, KG","2000-02-04","31","45",
"KG000038353","BISHKEK, KG","2000-02-05","32","44","23"
"KG000038353","BISHKEK, KG","2000-02-06","42","54","25"
"KG000038353","BISHKEK, KG","2000-02-07","38","52","30"
"KG000038353","BISHKEK, KG","2000-02-08","41","57","29"
"KG000038353","BISHKEK, KG","2000-02-09","31","35",
"KG000038353","BISHKEK, KG","2000-02-10","24","33",
"KG000038353","BISHKEK, KG","2000-02-11","26","38","12"
"KG000038353","BISHKEK, KG","2000-02-12","26","39","18"
"KG000038353","BISHKEK, KG","2000-02-13","31","49","17"
"KG000038353","BISHKEK, KG","2000-02-14","35","52","24"
"KG000038353","BISHKEK, KG","2000-02-15","38",,
"KG000038353","BISHKEK, KG","2000-02-16","24","27",
"KG000038353","BISHKEK, KG","2000-02-17","24","35",
"KG000038353","BISHKEK, KG","2000-02-18","31","45","18"
"KG000038353","BISHKEK, KG","2000-02-19","24","28",
"KG000038353","BISHKEK, KG","2000-02-20","19","26",
"KG000038353","BISHKEK, KG","2000-02-21","18","33","8"
"KG000038353","BISHKEK, KG","2000-02-22","25","42","7"
"KG000038353","BISHKEK, KG","2000-02-23","29","42","15"
"KG000038353","BISHKEK, KG","2000-02-24","35","54","21"
